income_groups,age,gender,year,population
low_income,25.0,2.0,1953.0,1140969.0
low_income,25.0,2.0,1955.0,1185480.0
low_income,25.0,2.0,1956.0,1208758.0
low_income,25.0,2.0,1957.0,1232582.0
low_income,25.0,2.0,1959.0,1281665.0
low_income,25.0,2.0,1961.0,1339885.0
low_income,25.0,2.0,1962.0,1376901.0
low_income,25.0,2.0,1963.0,1408898.0
low_income,25.0,2.0,1964.0,1432113.0
low_income,25.0,2.0,1965.0,1456539.0
low_income,25.0,2.0,1966.0,1487518.0
low_income,25.0,2.0,1969.0,1587397.0
low_income,25.0,2.0,1973.0,1731513.0
low_income,25.0,2.0,1975.0,1782985.0
low_income,25.0,2.0,1976.0,1797330.0
low_income,25.0,3.0,1979.0,1975237.0
low_income,25.0,2.0,1980.0,2033259.0
low_income,25.0,2.0,1981.0,2071269.0
low_income,25.0,2.0,1982.0,2134131.0
low_income,25.0,2.0,1984.0,2275566.0
low_income,25.0,3.0,1985.0,2331701.0
low_income,25.0,2.0,1987.0,2453251.0
low_income,25.0,2.0,1989.0,2606895.0
low_income,25.0,2.0,1990.0,2678348.0
low_income,25.0,3.0,1993.0,2987382.0
low_income,25.0,2.0,1994.0,3085453.0
low_income,25.0,2.0,1995.0,3183024.0
low_income,25.0,2.0,1996.0,3256324.0
low_income,25.0,3.0,1997.0,3324801.0
low_income,25.0,2.0,1998.0,3386935.0
low_income,25.0,2.0,1999.0,3451640.0
low_income,25.0,2.0,2000.0,3533572.0
low_income,25.0,2.0,2001.0,3615571.0
low_income_typo,25.0,2.0,2002.0,3709651.0
low_income,25.0,2.0,2003.0,3825222.0
low_income,25.0,2.0,2004.0,3956893.0
low_income,25.0,2.0,2005.0,4093560.0
low_income,25.0,2.0,2006.0,4229379.0
low_income,25.0,3.0,2007.0,4361755.0
low_income,25.0,2.0,2008.0,4491028.0
low_income_typo,25.0,2.0,2009.0,4633127.0
low_income,25.0,2.0,2010.0,4795053.0
low_income,25.0,2.0,2011.0,4963182.0
low_income,25.0,2.0,2012.0,5117992.0
low_income,25.0,2.0,2013.0,5251061.0
low_income,25.0,2.0,2014.0,5372812.0
low_income,25.0,2.0,2015.0,5502224.0
low_income,25.0,2.0,2016.0,5656245.0
low_income,25.0,2.0,2017.0,5835322.0
low_income,25.0,2.0,2018.0,6044166.0
low_income,25.0,2.0,2019.0,6256781.0
low_income_typo,25.0,2.0,2020.0,6481980.0
low_income,25.0,2.0,2021.0,6704852.0
low_income_typo,25.0,2.0,2024.0,7317639.0
low_income,26.0,1.0,1950.0,1011887.0
low_income,26.0,1.0,1952.0,1035790.0
low_income,26.0,1.0,1953.0,1053035.0
low_income,26.0,1.0,1954.0,1070649.0
low_income,26.0,1.0,1955.0,1090312.0
low_income,26.0,1.0,1956.0,1111938.0
low_income,26.0,1.0,1957.0,1133980.0
low_income,26.0,1.0,1958.0,1157194.0
low_income,26.0,1.0,1960.0,1213131.0
low_income,26.0,1.0,1964.0,1351247.0
low_income,26.0,1.0,1967.0,1438484.0
low_income,26.0,1.0,1968.0,1472218.0
low_income,26.0,1.0,1969.0,1505677.0
low_income,26.0,1.0,1970.0,1539173.0
low_income,26.0,1.0,1971.0,1574747.0
low_income,26.0,1.0,1972.0,1611358.0
low_income,26.0,1.0,1973.0,1648332.0
low_income,26.0,1.0,1974.0,1669102.0
low_income,26.0,1.0,1975.0,1683448.0
low_income,26.0,1.0,1976.0,1711928.0
low_income_typo,26.0,1.0,1977.0,1722042.0
low_income,26.0,1.0,1978.0,1746289.0
low_income,26.0,1.0,1981.0,1914231.0
low_income,26.0,1.0,1982.0,1958570.0
low_income,26.0,1.0,1984.0,2106807.0
low_income,26.0,1.0,1985.0,2164584.0
low_income,26.0,1.0,1987.0,2284483.0
low_income,26.0,3.0,1988.0,2353812.0
low_income,26.0,1.0,1991.0,2599205.0
low_income,26.0,1.0,1992.0,2702312.0
low_income,26.0,1.0,1993.0,2824537.0
low_income,26.0,1.0,1994.0,2942307.0
low_income,26.0,1.0,1995.0,3039618.0
low_income,26.0,3.0,1996.0,3117601.0
low_income,26.0,1.0,1998.0,3267049.0
low_income,26.0,1.0,1999.0,3337268.0
low_income,26.0,1.0,2000.0,3395139.0
low_income,26.0,1.0,2001.0,3473121.0
low_income,26.0,1.0,2002.0,3561737.0
low_income,26.0,1.0,2003.0,3659613.0
low_income,26.0,1.0,2004.0,3772966.0
low_income,26.0,1.0,2005.0,3907095.0
low_income,26.0,1.0,2007.0,4182699.0
low_income,26.0,1.0,2008.0,4299551.0
low_income,26.0,1.0,2009.0,4412412.0
low_income,26.0,1.0,2011.0,4703090.0
low_income,26.0,1.0,2012.0,4855254.0
low_income,26.0,1.0,2013.0,4988985.0
low_income,26.0,1.0,2014.0,5115388.0
low_income_typo,26.0,1.0,2015.0,5252166.0
low_income,26.0,1.0,2016.0,5410837.0
low_income,26.0,1.0,2018.0,5778868.0
low_income,26.0,1.0,2020.0,6227523.0
low_income,26.0,1.0,2021.0,6455315.0
low_income,26.0,1.0,2022.0,6677304.0
low_income,26.0,1.0,2024.0,7066636.0
low_income,26.0,2.0,1950.0,1049514.0
low_income,26.0,3.0,1952.0,1089302.0
low_income,26.0,2.0,1953.0,1109282.0
low_income,26.0,2.0,1954.0,1128968.0
low_income,26.0,2.0,1957.0,1197734.0
low_income,26.0,2.0,1958.0,1220868.0
low_income,26.0,2.0,1959.0,1245254.0
low_income,26.0,2.0,1960.0,1271190.0
low_income,26.0,2.0,1961.0,1297262.0
low_income,26.0,2.0,1965.0,1422194.0
low_income,26.0,2.0,1967.0,1477745.0
low_income,26.0,2.0,1968.0,1509898.0
low_income,26.0,2.0,1970.0,1575925.0
low_income,26.0,2.0,1971.0,1613247.0
low_income,26.0,2.0,1972.0,1654299.0
low_income,26.0,2.0,1973.0,1697253.0
low_income,26.0,2.0,1974.0,1720153.0
low_income,26.0,2.0,1975.0,1737573.0
low_income,26.0,2.0,1976.0,1770590.0
low_income,26.0,2.0,1977.0,1784634.0
low_income,26.0,2.0,1978.0,1816308.0
low_income,26.0,2.0,1979.0,1888877.0
low_income,26.0,2.0,1980.0,1952917.0
low_income,26.0,2.0,1981.0,2002462.0
low_income,26.0,2.0,1983.0,2120204.0
low_income,26.0,2.0,1984.0,2202621.0
low_income,26.0,2.0,1985.0,2261363.0
low_income,26.0,2.0,1986.0,2315789.0
low_income_typo,26.0,2.0,1988.0,2436945.0
low_income,26.0,2.0,1989.0,2514742.0
low_income,26.0,2.0,1990.0,2587057.0
low_income,26.0,2.0,1991.0,2662699.0
low_income_typo,26.0,2.0,1993.0,2872761.0
low_income,26.0,2.0,1994.0,2981303.0
low_income,26.0,2.0,1995.0,3072746.0
low_income,26.0,3.0,1996.0,3149198.0
low_income,26.0,3.0,1997.0,3216706.0
low_income,26.0,2.0,2000.0,3421555.0
low_income,26.0,3.0,2001.0,3500738.0
low_income,26.0,2.0,2002.0,3589145.0
low_income,26.0,3.0,2003.0,3686055.0
low_income,26.0,2.0,2004.0,3799028.0
low_income,26.0,2.0,2005.0,3931432.0
low_income,26.0,2.0,2006.0,4074276.0
low_income,26.0,2.0,2007.0,4212437.0
low_income,26.0,2.0,2009.0,4459008.0
low_income,26.0,2.0,2010.0,4604676.0
low_income,26.0,2.0,2011.0,4766600.0
low_income,26.0,2.0,2013.0,5059107.0
low_income_typo,26.0,2.0,2015.0,5314116.0
low_income,26.0,3.0,2016.0,5461981.0
low_income,26.0,2.0,2018.0,5808834.0
low_income,26.0,2.0,2019.0,6028419.0
low_income,26.0,2.0,2021.0,6461248.0
low_income,26.0,2.0,2023.0,6878711.0
low_income,26.0,2.0,2024.0,7077737.0
low_income,27.0,1.0,1950.0,979947.0
low_income,27.0,1.0,1951.0,989072.0
low_income,27.0,1.0,1952.0,1003143.0
low_income,27.0,1.0,1953.0,1020513.0
low_income,27.0,1.0,1954.0,1038856.0
low_income,27.0,1.0,1955.0,1057430.0
low_income,27.0,1.0,1956.0,1077381.0
low_income,27.0,1.0,1958.0,1120244.0
low_income,27.0,1.0,1959.0,1143675.0
low_income,27.0,1.0,1960.0,1170923.0
low_income,27.0,1.0,1961.0,1201120.0
low_income_typo,27.0,1.0,1962.0,1231493.0
low_income,27.0,1.0,1965.0,1338891.0
low_income,27.0,1.0,1966.0,1365470.0
low_income,27.0,1.0,1967.0,1393120.0
low_income,27.0,1.0,1970.0,1492411.0
low_income,27.0,1.0,1972.0,1557247.0
low_income,27.0,1.0,1973.0,1594174.0
low_income,27.0,1.0,1974.0,1632803.0
low_income,27.0,1.0,1975.0,1653015.0
low_income,27.0,1.0,1976.0,1666181.0
low_income,27.0,1.0,1977.0,1693410.0
low_income,27.0,1.0,1978.0,1707392.0
low_income,27.0,1.0,1979.0,1731759.0
low_income,27.0,1.0,1980.0,1783794.0
low_income,27.0,3.0,1982.0,1889894.0
low_income,27.0,1.0,1983.0,1941534.0
low_income,27.0,1.0,1984.0,2008556.0
low_income,27.0,1.0,1985.0,2088022.0
low_income,27.0,1.0,1986.0,2144099.0
low_income,27.0,1.0,1987.0,2200956.0
low_income,27.0,1.0,1989.0,2331951.0
low_income,27.0,1.0,1990.0,2412687.0
low_income,27.0,1.0,1991.0,2495100.0
low_income,27.0,1.0,1992.0,2585423.0
low_income,27.0,1.0,1993.0,2690233.0
low_income,27.0,1.0,1998.0,3149336.0
low_income,27.0,1.0,1999.0,3236540.0
low_income,27.0,1.0,2001.0,3356685.0
low_income,27.0,1.0,2003.0,3532341.0
low_income_typo,27.0,1.0,2005.0,3740969.0
low_income,27.0,1.0,2006.0,3880406.0
low_income,27.0,1.0,2007.0,4024215.0
low_income,27.0,1.0,2008.0,4147685.0
low_income,27.0,1.0,2009.0,4255746.0
low_income,27.0,1.0,2010.0,4372112.0
low_income,27.0,1.0,2011.0,4509620.0
low_income,27.0,1.0,2012.0,4654084.0
low_income,27.0,1.0,2013.0,4787907.0
low_income,27.0,1.0,2014.0,4913711.0
low_income,27.0,1.0,2015.0,5049537.0
low_income,27.0,1.0,2016.0,5204180.0
low_income,27.0,1.0,2017.0,5366396.0
low_income,27.0,1.0,2018.0,5543309.0
low_income,27.0,1.0,2019.0,5754006.0
low_income,27.0,1.0,2020.0,5984783.0
low_income,27.0,1.0,2021.0,6199069.0
low_income,27.0,1.0,2022.0,6420592.0
low_income,27.0,1.0,2024.0,6847180.0
low_income,27.0,2.0,1952.0,1056202.0
low_income,27.0,2.0,1954.0,1097306.0
low_income,27.0,2.0,1955.0,1117576.0
low_income,27.0,2.0,1956.0,1140166.0
low_income,27.0,2.0,1959.0,1209387.0
low_income,27.0,2.0,1961.0,1261033.0
low_income,27.0,2.0,1962.0,1287029.0
low_income,27.0,2.0,1963.0,1319145.0
low_income,27.0,2.0,1964.0,1356034.0
low_income,27.0,2.0,1965.0,1388612.0
low_income,27.0,2.0,1966.0,1412055.0
low_income,27.0,2.0,1968.0,1467918.0
low_income,27.0,2.0,1969.0,1499163.0
low_income,27.0,2.0,1971.0,1562614.0
low_income_typo,27.0,2.0,1972.0,1597976.0
low_income,27.0,2.0,1974.0,1685098.0
low_income,27.0,2.0,1975.0,1707825.0
low_income,27.0,3.0,1976.0,1724375.0
low_income,27.0,2.0,1978.0,1775998.0
low_income,27.0,2.0,1981.0,1922231.0
low_income,27.0,2.0,1982.0,1981497.0
low_income,27.0,2.0,1983.0,2036789.0
low_income,27.0,2.0,1985.0,2188548.0
low_income,27.0,2.0,1986.0,2245781.0
low_income,27.0,2.0,1987.0,2299740.0
low_income,27.0,3.0,1988.0,2358303.0
low_income,27.0,2.0,1990.0,2495033.0
low_income,27.0,2.0,1991.0,2571368.0
low_income,27.0,2.0,1992.0,2655604.0
low_income,27.0,2.0,1993.0,2751215.0
low_income,27.0,2.0,1994.0,2866108.0
low_income,27.0,2.0,1995.0,2968248.0
low_income,27.0,2.0,1996.0,3039605.0
low_income,27.0,2.0,1997.0,3110646.0
low_income,27.0,2.0,1998.0,3187869.0
low_income,27.0,2.0,1999.0,3271941.0
low_income,27.0,2.0,2000.0,3333629.0
low_income,27.0,2.0,2001.0,3389088.0
low_income,27.0,2.0,2002.0,3474403.0
low_income,27.0,2.0,2003.0,3565416.0
low_income,27.0,2.0,2004.0,3659725.0
low_income,27.0,2.0,2005.0,3773387.0
low_income,27.0,3.0,2006.0,3911740.0
low_income,27.0,2.0,2008.0,4186231.0
low_income,27.0,2.0,2010.0,4430988.0
low_income,27.0,2.0,2011.0,4576724.0
low_income,27.0,2.0,2013.0,4866112.0
low_income,27.0,2.0,2014.0,4994014.0
low_income_typo,27.0,2.0,2015.0,5126992.0
low_income,27.0,2.0,2017.0,5428359.0
low_income,27.0,2.0,2018.0,5595802.0
low_income,27.0,2.0,2019.0,5794723.0
low_income,27.0,2.0,2020.0,6013089.0
low_income,27.0,2.0,2021.0,6219314.0
low_income,27.0,2.0,2022.0,6439774.0
low_income,27.0,2.0,2023.0,6671947.0
low_income,27.0,2.0,2024.0,6869623.0
low_income,28.0,1.0,1950.0,950288.0
low_income,28.0,1.0,1951.0,957985.0
low_income,28.0,1.0,1953.0,988371.0
low_income,28.0,1.0,1954.0,1006777.0
low_income,28.0,1.0,1955.0,1026012.0
low_income,28.0,1.0,1956.0,1044866.0
low_income,28.0,1.0,1957.0,1064796.0
low_income,28.0,1.0,1958.0,1085644.0
low_income,28.0,1.0,1960.0,1131547.0
low_income,28.0,1.0,1961.0,1159263.0
low_income,28.0,1.0,1962.0,1189360.0
low_income,28.0,1.0,1963.0,1219157.0
low_income,28.0,1.0,1965.0,1292429.0
low_income,28.0,1.0,1966.0,1326656.0
low_income,28.0,1.0,1967.0,1353489.0
low_income,28.0,1.0,1969.0,1414727.0
low_income,28.0,1.0,1971.0,1477972.0
low_income,28.0,1.0,1972.0,1507319.0
low_income,28.0,1.0,1973.0,1540599.0
low_income,28.0,1.0,1974.0,1579121.0
low_income,28.0,3.0,1975.0,1617069.0
low_income,28.0,1.0,1976.0,1636125.0
low_income,28.0,1.0,1978.0,1678828.0
low_income,28.0,1.0,1979.0,1693067.0
low_income,28.0,1.0,1980.0,1706215.0
low_income,28.0,1.0,1984.0,1924775.0
low_income,28.0,1.0,1987.0,2124873.0
low_income,28.0,1.0,1988.0,2181734.0
low_income,28.0,1.0,1989.0,2243589.0
low_income,28.0,3.0,1990.0,2307792.0
low_income,28.0,1.0,1991.0,2391604.0
low_income,28.0,1.0,1992.0,2482060.0
low_income,28.0,1.0,1993.0,2573705.0
low_income,28.0,1.0,1995.0,2797178.0
low_income,28.0,1.0,1996.0,2884308.0
low_income,28.0,1.0,1997.0,2952273.0
low_income,28.0,1.0,1998.0,3035236.0
low_income,28.0,1.0,2001.0,3264633.0
low_income,28.0,1.0,2002.0,3325204.0
low_income,28.0,1.0,2003.0,3412081.0
low_income,28.0,1.0,2004.0,3501286.0
low_income,28.0,1.0,2005.0,3596639.0
low_income,28.0,1.0,2006.0,3715350.0
low_income,28.0,1.0,2007.0,3856284.0
low_income_typo,28.0,1.0,2009.0,4105797.0
low_income,28.0,1.0,2011.0,4336118.0
low_income,28.0,1.0,2012.0,4462640.0
low_income,28.0,1.0,2013.0,4589517.0
low_income_typo,28.0,1.0,2015.0,4850135.0
low_income,28.0,1.0,2016.0,5003144.0
low_income,28.0,1.0,2017.0,5161353.0
low_income,28.0,1.0,2018.0,5328943.0
low_income,28.0,1.0,2019.0,5522099.0
low_income,28.0,1.0,2021.0,5960719.0
low_income,28.0,1.0,2022.0,6165648.0
low_income,28.0,1.0,2023.0,6393930.0
low_income,28.0,1.0,2024.0,6628510.0
low_income,28.0,2.0,1950.0,986081.0
low_income,28.0,2.0,1951.0,1004269.0
low_income,28.0,2.0,1955.0,1085921.0
low_income,28.0,2.0,1956.0,1106505.0
low_income,28.0,2.0,1957.0,1129108.0
low_income,28.0,2.0,1959.0,1174516.0
low_income,28.0,2.0,1960.0,1198792.0
low_income,28.0,2.0,1962.0,1250659.0
low_income_typo,28.0,2.0,1964.0,1308772.0
low_income,28.0,2.0,1965.0,1345832.0
low_income,28.0,2.0,1968.0,1426639.0
low_income,28.0,2.0,1969.0,1456917.0
low_income,28.0,2.0,1970.0,1487187.0
low_income,28.0,2.0,1971.0,1516881.0
low_income,28.0,2.0,1972.0,1547113.0
low_income,28.0,2.0,1973.0,1583316.0
low_income,28.0,2.0,1974.0,1627345.0
low_income,28.0,2.0,1976.0,1693805.0
low_income,28.0,2.0,1977.0,1709734.0
low_income,28.0,2.0,1978.0,1746818.0
low_income,28.0,2.0,1979.0,1766747.0
low_income,28.0,2.0,1980.0,1785597.0
low_income_typo,28.0,2.0,1982.0,1901044.0
low_income,28.0,2.0,1983.0,1967713.0
low_income,28.0,2.0,1984.0,2023258.0
low_income,28.0,2.0,1985.0,2092706.0
low_income,28.0,2.0,1987.0,2229894.0
low_income,28.0,2.0,1988.0,2284127.0
low_income,28.0,2.0,1989.0,2342161.0
low_income,28.0,2.0,1990.0,2401180.0
low_income_typo,28.0,2.0,1993.0,2646721.0
low_income,28.0,2.0,1994.0,2743997.0
low_income,28.0,2.0,1995.0,2852692.0
low_income,28.0,2.0,1996.0,2936001.0
low_income,28.0,2.0,1997.0,3002343.0
low_income,28.0,2.0,1998.0,3082692.0
low_income,28.0,2.0,1999.0,3164301.0
low_income,28.0,2.0,2000.0,3241807.0
low_income_typo,28.0,2.0,2001.0,3301619.0
low_income,28.0,2.0,2002.0,3362981.0
low_income,28.0,2.0,2005.0,3634102.0
low_income,28.0,2.0,2006.0,3753467.0
low_income,28.0,2.0,2007.0,3893960.0
low_income,28.0,2.0,2008.0,4030905.0
low_income,28.0,2.0,2009.0,4155429.0
low_income,28.0,2.0,2010.0,4276488.0
low_income,28.0,2.0,2012.0,4539119.0
low_income,28.0,2.0,2013.0,4672867.0
low_income,28.0,2.0,2014.0,4803542.0
low_income,28.0,2.0,2015.0,4938951.0
low_income,28.0,2.0,2016.0,5088934.0
low_income,28.0,2.0,2017.0,5242286.0
low_income,28.0,2.0,2020.0,5782169.0
low_income,28.0,2.0,2021.0,5995398.0
low_income,28.0,2.0,2023.0,6428494.0
low_income,28.0,2.0,2024.0,6662652.0
low_income,29.0,1.0,1950.0,922623.0
low_income,29.0,1.0,1951.0,929179.0
low_income,29.0,1.0,1953.0,957155.0
low_income,29.0,1.0,1954.0,975008.0
low_income,29.0,1.0,1955.0,994247.0
low_income,29.0,1.0,1956.0,1013742.0
low_income_typo,29.0,1.0,1957.0,1032571.0
low_income,29.0,1.0,1958.0,1051768.0
low_income,29.0,1.0,1959.0,1072836.0
low_income,29.0,3.0,1960.0,1095278.0
low_income,29.0,1.0,1961.0,1120141.0
low_income,29.0,1.0,1963.0,1177322.0
low_income,29.0,1.0,1964.0,1207383.0
low_income,29.0,1.0,1965.0,1242006.0
low_income,29.0,1.0,1966.0,1280518.0
low_income_typo,29.0,1.0,1967.0,1314928.0
low_income_typo,29.0,1.0,1970.0,1402195.0
low_income,29.0,1.0,1971.0,1433033.0
low_income,29.0,1.0,1972.0,1461509.0
low_income,29.0,1.0,1973.0,1491087.0
low_income,29.0,1.0,1974.0,1525884.0
low_income,29.0,1.0,1975.0,1563749.0
low_income,29.0,1.0,1976.0,1600447.0
low_income,29.0,1.0,1977.0,1618229.0
low_income,29.0,1.0,1978.0,1633518.0
low_income,29.0,1.0,1979.0,1664091.0
low_income_typo,29.0,1.0,1980.0,1667794.0
low_income,29.0,1.0,1981.0,1675218.0
low_income,29.0,1.0,1982.0,1728782.0
low_income,29.0,1.0,1983.0,1795598.0
low_income,29.0,1.0,1984.0,1857096.0
low_income,29.0,1.0,1985.0,1907228.0
low_income,29.0,1.0,1986.0,1971400.0
low_income,29.0,1.0,1987.0,2049495.0
low_income,29.0,1.0,1988.0,2106095.0
low_income,29.0,1.0,1989.0,2161656.0
low_income,29.0,1.0,1990.0,2220383.0
low_income,29.0,1.0,1991.0,2287722.0
low_income,29.0,3.0,1992.0,2379097.0
low_income,29.0,1.0,1993.0,2470537.0
low_income,29.0,1.0,1994.0,2563710.0
low_income,29.0,1.0,1995.0,2662687.0
low_income,29.0,1.0,1996.0,2758585.0
low_income,29.0,3.0,1997.0,2840014.0
low_income,29.0,1.0,1998.0,2918662.0
low_income_typo,29.0,1.0,1999.0,3006870.0
low_income,29.0,1.0,2000.0,3087072.0
low_income,29.0,1.0,2001.0,3166680.0
low_income,29.0,1.0,2003.0,3297889.0
low_income,29.0,1.0,2005.0,3471494.0
low_income,29.0,3.0,2006.0,3571860.0
low_income,29.0,1.0,2007.0,3691990.0
low_income,29.0,1.0,2008.0,3824013.0
low_income,29.0,3.0,2009.0,3950626.0
low_income_typo,29.0,1.0,2010.0,4069007.0
low_income,29.0,1.0,2011.0,4182728.0
low_income,29.0,1.0,2012.0,4291104.0
low_income,29.0,1.0,2013.0,4400940.0
low_income,29.0,1.0,2014.0,4520349.0
low_income,29.0,1.0,2015.0,4654549.0
low_income,29.0,1.0,2016.0,4805266.0
low_income,29.0,1.0,2017.0,4961751.0
low_income,29.0,1.0,2018.0,5125234.0
low_income,29.0,1.0,2020.0,5511372.0
low_income,29.0,1.0,2021.0,5717013.0
low_income,29.0,1.0,2022.0,5928473.0
low_income,29.0,1.0,2023.0,6139836.0
low_income,29.0,1.0,2024.0,6373244.0
low_income,29.0,2.0,1950.0,955461.0
low_income,29.0,2.0,1951.0,973048.0
low_income,29.0,2.0,1952.0,991835.0
low_income,29.0,2.0,1953.0,1011503.0
low_income,29.0,2.0,1954.0,1032132.0
low_income,29.0,2.0,1955.0,1053729.0
low_income,29.0,2.0,1956.0,1074855.0
low_income,29.0,2.0,1957.0,1095440.0
low_income,29.0,2.0,1958.0,1117403.0
low_income,29.0,2.0,1959.0,1140157.0
low_income,29.0,2.0,1960.0,1163883.0
low_income_typo,29.0,2.0,1961.0,1188423.0
low_income,29.0,2.0,1962.0,1213946.0
low_income,29.0,2.0,1964.0,1265902.0
low_income,29.0,2.0,1966.0,1335473.0
low_income,29.0,2.0,1967.0,1368178.0
low_income,29.0,2.0,1968.0,1391818.0
low_income,29.0,2.0,1970.0,1444779.0
low_income,29.0,2.0,1971.0,1473640.0
low_income,29.0,2.0,1973.0,1532154.0
low_income,29.0,2.0,1974.0,1570171.0
low_income,29.0,2.0,1976.0,1657323.0
low_income_typo,29.0,2.0,1977.0,1678281.0
low_income,29.0,2.0,1979.0,1736045.0
low_income,29.0,2.0,1980.0,1743556.0
low_income,29.0,2.0,1982.0,1814713.0
low_income,29.0,2.0,1983.0,1887390.0
low_income_typo,29.0,2.0,1984.0,1954334.0
low_income,29.0,2.0,1986.0,2077973.0
low_income,29.0,2.0,1987.0,2157706.0
low_income,29.0,2.0,1988.0,2214207.0
low_income,29.0,2.0,1989.0,2267780.0
low_income_typo,29.0,2.0,1990.0,2322712.0
low_income,29.0,2.0,1992.0,2471376.0
low_income,29.0,2.0,1993.0,2554802.0
low_income,29.0,2.0,1994.0,2638827.0
low_income,29.0,2.0,1995.0,2730220.0
low_income,29.0,2.0,1996.0,2821589.0
low_income,29.0,2.0,1998.0,2975143.0
low_income,29.0,2.0,1999.0,3059596.0
low_income,29.0,2.0,2000.0,3134706.0
low_income,29.0,3.0,2001.0,3210440.0
low_income,29.0,2.0,2003.0,3339577.0
low_income,29.0,2.0,2004.0,3424762.0
low_income,29.0,2.0,2005.0,3513763.0
low_income,29.0,2.0,2007.0,3735520.0
low_income,29.0,2.0,2010.0,4128544.0
low_income,29.0,2.0,2011.0,4249839.0
low_income,29.0,2.0,2012.0,4367428.0
low_income,29.0,2.0,2013.0,4486706.0
low_income,29.0,2.0,2014.0,4613175.0
low_income,29.0,2.0,2017.0,5057224.0
low_income,29.0,2.0,2018.0,5217442.0
low_income,29.0,2.0,2019.0,5390709.0
low_income,29.0,2.0,2020.0,5572246.0
low_income,29.0,3.0,2023.0,6186804.0
low_income,29.0,2.0,2024.0,6419067.0
low_income,30.0,1.0,1950.0,895520.0
low_income,30.0,1.0,1951.0,902320.0
low_income,30.0,1.0,1952.0,912741.0
low_income,30.0,1.0,1953.0,927050.0
low_income,30.0,1.0,1955.0,962726.0
low_income_typo,30.0,1.0,1956.0,982200.0
low_income,30.0,1.0,1958.0,1019772.0
low_income,30.0,1.0,1959.0,1039197.0
low_income,30.0,1.0,1960.0,1061170.0
low_income,30.0,1.0,1961.0,1084025.0
low_income,30.0,1.0,1962.0,1108807.0
low_income,30.0,1.0,1963.0,1135934.0
low_income,30.0,1.0,1964.0,1165733.0
low_income,30.0,1.0,1965.0,1195961.0
low_income,30.0,1.0,1966.0,1230364.0
low_income,30.0,1.0,1967.0,1269000.0
low_income,30.0,1.0,1969.0,1330686.0
low_income,30.0,1.0,1970.0,1357644.0
low_income,30.0,1.0,1971.0,1388397.0
low_income,30.0,1.0,1973.0,1445576.0
low_income,30.0,1.0,1974.0,1476587.0
low_income,30.0,1.0,1975.0,1510755.0
low_income_typo,30.0,1.0,1976.0,1547397.0
low_income,30.0,1.0,1977.0,1582665.0
low_income,30.0,1.0,1978.0,1603501.0
low_income,30.0,1.0,1979.0,1618635.0
low_income,30.0,1.0,1980.0,1638728.0
low_income,30.0,1.0,1981.0,1637180.0
low_income,30.0,1.0,1982.0,1652772.0
low_income,30.0,1.0,1983.0,1713085.0
low_income,30.0,1.0,1986.0,1888617.0
low_income,30.0,1.0,1989.0,2086551.0
low_income,30.0,3.0,1991.0,2201101.0
low_income_typo,30.0,1.0,1992.0,2275581.0
low_income,30.0,1.0,1993.0,2367704.0
low_income,30.0,1.0,1995.0,2545404.0
low_income,30.0,1.0,1996.0,2625577.0
low_income_typo,30.0,1.0,1997.0,2716291.0
low_income,30.0,1.0,1998.0,2807702.0
low_income,30.0,1.0,1999.0,2890891.0
low_income,30.0,1.0,2001.0,3052631.0
low_income,30.0,1.0,2002.0,3137242.0
low_income,30.0,1.0,2003.0,3207708.0
low_income,30.0,1.0,2005.0,3353121.0
low_income,30.0,1.0,2006.0,3447331.0
low_income,30.0,1.0,2007.0,3549007.0
low_income,30.0,1.0,2008.0,3660896.0
low_income,30.0,1.0,2009.0,3785842.0
low_income,30.0,1.0,2010.0,3915404.0
low_income,30.0,1.0,2011.0,4035694.0
low_income,30.0,1.0,2012.0,4139519.0
low_income,30.0,1.0,2013.0,4232217.0
low_income,30.0,1.0,2014.0,4335020.0
low_income,30.0,1.0,2015.0,4462083.0
low_income,30.0,1.0,2016.0,4611326.0
low_income,30.0,1.0,2017.0,4765151.0
low_income,30.0,1.0,2018.0,4926668.0
low_income,30.0,1.0,2020.0,5304645.0
low_income,30.0,1.0,2021.0,5493764.0
low_income,30.0,1.0,2022.0,5685870.0
low_income,30.0,3.0,2023.0,5903331.0
low_income,30.0,1.0,2024.0,6119510.0
low_income,30.0,2.0,1950.0,925291.0
low_income,30.0,2.0,1951.0,942602.0
low_income,30.0,2.0,1952.0,960755.0
low_income,30.0,2.0,1953.0,979831.0
low_income,30.0,2.0,1955.0,1020851.0
low_income,30.0,2.0,1956.0,1042683.0
low_income,30.0,2.0,1957.0,1063798.0
low_income,30.0,3.0,1959.0,1105933.0
low_income,30.0,2.0,1961.0,1153448.0
low_income,30.0,2.0,1962.0,1177843.0
low_income,30.0,2.0,1963.0,1203115.0
low_income,30.0,2.0,1964.0,1229336.0
low_income,30.0,2.0,1966.0,1288135.0
low_income,30.0,2.0,1967.0,1325248.0
low_income,30.0,2.0,1968.0,1357748.0
low_income,30.0,2.0,1969.0,1380398.0
low_income,30.0,2.0,1971.0,1431192.0
low_income,30.0,2.0,1972.0,1457982.0
low_income,30.0,2.0,1973.0,1486101.0
low_income_typo,30.0,2.0,1975.0,1556166.0
low_income,30.0,2.0,1976.0,1598654.0
low_income,30.0,2.0,1977.0,1641064.0
